webpageID,og:type,salestype,country,language,categorypath,tooltip,ui-tabs-panel
001553_, , , ,en,unkowntype_, , 
001554_,product,franchise,us,en,enterprise-products, , 
001561_,document, , ,en,document_, , 
001562_,product,franchise,us,en,desktops, , 
001565_,product,franchise,uk,en,desktops, , 
001566_,category,product_category,us,en,desktops, , 
001574_,product,franchise,uk,en,laptops, , 
001575_,category,franchise,in,en,laptops, , 
001576_,document, , ,en,document_, , 
001579_,product,franchise,in,en,enterprise-products, , 
001586_,product,franchise,us,en,server-storage-solutions, , 
001587_,category,franchise,us,en,enterprise-products, , 
001589_,product,franchise,us,en,desktops, , 
001593_,category,franchise,au,en,desktops, , 
001597_,product,franchise,us,en,desktops, , 
001599_,category,product_category,us,en,enterprise-products, , 
001608_,category,franchise,in,en,desktops, , 
001609_,category,franchise,uk,en,enterprise-products, , 
001611_,product,franchise,us,en,enterprise-products, , 
001615_,category,franchise,us,en,enterprise-products, , 
001616_,product,franchise,us,en,desktops, , 
001618_,category,product_category,in,en,enterprise-products, , 
001624_,product,franchise,us,en,laptops, , 
001625_,category,product_category,us,en,enterprise-products, , 
001630_,product,franchise,us,en,desktops, , 
001637_,category,franchise,us,en,laptops, , 
001640_,product,franchise,us,en,desktops, , 
001643_,product,parent_product_category,us,en,other-product, , 
001646_,category,franchise,us,en,enterprise-products, , 
001647_, , , ,en,unkowntype_, , 
001649_,document, , ,en,document_, , 
001651_,category,product_category,sg,en,desktops, , 
001652_,category,franchise,us,en,enterprise-products, , 
001659_,category,parent_product_category,au,en,all-products, , 
001660_,product,franchise,us,en,desktops, , 
001664_,category,product_category,uk,en,laptops, , 
001666_,category,product_category,us,en,laptops, , 
001668_,category,franchise,uk,en,laptops, , 
001670_,product,franchise,us,en,laptops, , 
001674_,product,franchise,us,en,desktops, , 
001675_,category,product_category,us,en,enterprise-products, , 
001684_,product,franchise,us,en,desktops, , 
001687_,product,franchise,uk,en,enterprise-products, , 
001690_,product,franchise,us,en,enterprise-products, , 
001691_,product,franchise,uk,en,laptops, , 
001698_,category,product_category,au,en,enterprise-products, , 
001699_,product,franchise,uk,en,enterprise-products, , 
001704_,website, , , ,other-product, , 
001705_,category,product_category,uk,en,enterprise-products, , 
001706_,product,franchise,uk,en,laptops, , 
001718_,document, , ,en,document_, , 
001720_,product,franchise,us,en,desktops, , 
001722_,product,franchise,uk,en,enterprise-products, , 
001723_,category,franchise,au,en,desktops, , 
001730_,product,franchise,us,en,laptops, , 
001737_,category,franchise,us,en,enterprise-products, , 
001738_,product,franchise,us,en,laptops, , 
001742_,product,franchise,us,en,desktops, , 
001743_,category,franchise,us,en,enterprise-products, , 
001744_,product,franchise,us,en,enterprise-products, , 
001745_,product,franchise,uk,en,desktops, , 
001746_,product,franchise,us,en,desktops, , 
001754_,product,franchise,us,en,laptops, , 
001760_,product,franchise,us,en,desktops, , 
001764_,product,franchise,us,en,laptops, , 
001766_,category,config_category,uk,en,deals, , 
001768_,document, , ,en,document_, , 
001770_,product,franchise,in,en,laptops, , 
001772_,category,franchise,sg,en,enterprise-products, , 
001778_, , , , ,unkowntype_, , 
001781_,product,franchise,uk,en,enterprise-products, , 
001782_,product,franchise,us,en,desktops, , 
001785_,product,franchise,us,en,cloud-client-computing, , 
001789_,product,franchise,us,en,laptops, , 
001797_,category,parent_product_category,au,en,all-products, , 
001798_,document, , ,en,document_, , 
001799_,product,franchise,us,en,enterprise-products, , 
001801_,document, , ,en,document_, , 
001804_,category,config_category,us,en,other-product, , 
001808_,category,product_category,sg,en,enterprise-products, , 
001809_,product,franchise,us,en,laptops, , 
001811_,product,franchise,us,en,cloud-client-computing, , 
001814_,category,franchise,us,en,enterprise-products, , 
001818_,category,franchise,in,en,enterprise-products, , 
001825_,category,franchise,in,en,desktops, , 
001826_,product,franchise,us,en,desktops, , 
001828_,category,product_category,us,en,enterprise-products, , 
001829_,product,franchise,us,en,cloud-client-computing, , 
001830_,product,franchise,uk,en,enterprise-products, , 
001832_,category,franchise,in,en,laptops, , 
001835_,product,franchise,us,en,laptops, , 
001840_,category,product_category,uk,en,laptops, , 
001846_,document, , ,en,document_, , 
001852_,product,franchise,us,en,desktops, , 
001858_,product,franchise,us,en,laptops, , 
001862_,product,franchise,us,en,desktops, , 
001864_,category,product_category,us,en,enterprise-products, , 
001865_,product,franchise,us,en,enterprise-products, , 
001867_,product,franchise,uk,en,laptops, , 
001868_,category,franchise,in,en,laptops, , 
001869_,category,parent_product_category,us,en,all-products, , 
001871_,document, , ,en,document_, , 
001875_,product,franchise,us,en,enterprise-products, , 
001881_,category,franchise,uk,en,laptops, , 
001882_,product,franchise,us,en,enterprise-products, , 
001883_,product,franchise,us,en,enterprise-products, , 
001890_,product,product_category,us,en,dell-tablets, , 
001892_,product,franchise,uk,en,enterprise-products, , 
001894_,document, , ,en,document_, , 
001895_,category,config_category,uk,en,other-product, , 
001899_,document, , ,en,document_, , 
001911_,document, , ,en,document_, , 
001912_,product,franchise,us,en,desktops, , 
001918_,document, , ,en,document_, , 
001921_,product,franchise,us,en,enterprise-products, , 
001922_,product,franchise,us,en,enterprise-products, , 
001927_,category,franchise,us,en,desktops, , 
001929_,product,franchise,us,en,desktops, , 
001931_,category,franchise,in,en,laptops, , 
001934_,product,franchise,us,en,laptops, , 
001935_,product,franchise,uk,en,laptops, , 
001936_,product,franchise,us,en,desktops, , 
001939_,document, , ,en,document_, , 
001943_,document, , ,en,document_, , 
001944_,product,franchise,uk,en,enterprise-products, , 
001945_,category,product_category,uk,en,enterprise-products, , 
001949_,product,franchise,us,en,laptops, , 
001950_,category,parent_product_category,in,en,all-products, , 
001951_,category,config_category,us,en,other-product, , 
001952_,product,franchise,us,en,desktops, , 
001953_,product,franchise,us,en,laptops, , 
001955_,category,product_category,uk,en,enterprise-products, , 
001960_,product,product_category,us,en,dell-tablets, , 
001961_,product,franchise,us,en,laptops, , 
001968_,product,franchise,us,en,laptops, , 
001969_,product,franchise,us,en,desktops, , 
001973_,product,franchise,us,en,laptops, , 
001982_,category,product_category,us,en,enterprise-products, , 
001983_,category,franchise,in,en,desktops, , 
001984_,category,franchise,us,en,desktops, , 
001990_,product,franchise,us,en,desktops, , 
001991_,category,parent_product_category,us,en,all-products, , 
001994_,category,product_category,us,en,enterprise-products, , 
002002_, , , ,en,unkowntype_, , 
002003_,product,franchise,us,en,laptops, , 
002004_,category,franchise,us,en,enterprise-products, , 
002005_,product,franchise,us,en,laptops, , 
002012_,category,config_category,au,en,deals, , 
002014_,product,franchise,us,en,laptops, , 
002015_,product,franchise,us,en,desktops, , 
002020_,category,config_category,uk,en,deals, , 
002021_,product,franchise,us,en,server-storage-solutions, , 
002023_,category,product_category,us,en,dell-tablets, , 
002024_,document, , ,en,document_, , 
002026_,product,franchise,uk,en,laptops, , 
002031_,product,franchise,us,en,laptops, , 
002034_,product,franchise,uk,en,laptops, , 
002035_,product,franchise,uk,en,laptops, , 
002037_,document, , ,en,document_, , 
002040_,category,product_category,in,en,laptops, , 
002042_,product,franchise,us,en,enterprise-products, , 
002044_,product,franchise,uk,en,enterprise-products, , 
002045_,category,product_category,uk,en,laptops, , 
002046_,product,franchise,us,en,enterprise-products, , 
002047_,product,franchise,us,en,laptops, , 
002048_,product,franchise,us,en,enterprise-products, , 
002050_,category,product_category,uk,en,enterprise-products, , 
002051_,category,config_category,us,en,deals, , 
002052_,product,franchise,uk,en,enterprise-products, , 
002055_,product,franchise,us,en,enterprise-products, , 
002057_,product,franchise,in,en,laptops, , 
002058_,product,franchise,us,en,desktops, , 
002061_,product,franchise,us,en,laptops, , 
002066_,product,franchise,us,en,laptops, , 
002071_,product,franchise,us,en,laptops, , 
002074_,category,product_category,us,en,other-product, , 
002076_,document, , ,en,document_, , 
002077_,category,config_category,us,en,deals, , 
002078_,category,franchise,us,en,enterprise-products, , 
002083_,document, , ,en,document_, , 
002085_,category,config_category,us,en,deals, , 
002087_,product,franchise,us,en,laptops, , 
002089_,document, , ,en,document_, , 
002093_, , , , ,unkowntype_, , 
002097_,product,franchise,us,en,enterprise-products, , 
002098_,category,product_category,au,en,enterprise-products, , 
002099_,category,franchise,uk,en,desktops, , 
002100_,product,franchise,us,en,laptops, , 
002103_,product,franchise,us,en,enterprise-products, , 
002106_,product,franchise,us,en,laptops, , 
002109_,product,franchise,us,en,enterprise-products, , 
002118_,product,franchise,us,en,desktops, , 
002125_,product,franchise,in,en,laptops, , 
002127_,category,config_category,uk,en,deals, , 
002131_,product,franchise,in,en,laptops, , 
002132_,product,franchise,us,en,desktops, , 
002135_,product,franchise,in,en,laptops, , 
002136_,product,franchise,us,en,desktops, , 
002138_,product,franchise,uk,en,laptops, , 
002139_,product,franchise,us,en,enterprise-products, , 
002140_,product,franchise,us,en,enterprise-products, , 
002146_,category,product_category,us,en,dell-tablets, , 
002147_,product,franchise,uk,en,enterprise-products, , 
002148_,product,franchise,us,en,desktops, , 
002161_,product,franchise,in,en,desktops, , 
002163_,category,parent_product_category,us,en,all-products, , 
002166_,product,product_category,us,en,dell-tablets, , 
002167_,product,franchise,uk,en,enterprise-products, , 
002169_,category,parent_product_category,uk,en,all-products, , 
002170_,category,product_category,us,en,enterprise-products, , 
002175_,category,franchise,us,en,enterprise-products, , 
002180_,category,product_category,in,en,enterprise-products, , 
002181_,category,franchise,uk,en,laptops, , 
002184_,product,franchise,uk,en,laptops, , 
002185_,category,config_category,us,en,other-product, , 
002186_,category,config_category,uk,en,deals, , 
002187_,product,franchise,in,en,laptops, , 
002189_, , , ,en,unkowntype_, , 
002193_,product,franchise,in,en,desktops, , 
002195_,product,franchise,uk,en,laptops, , 
002196_,document, , ,en,document_, , 
002198_,document, , ,en,document_, , 
002209_,product,franchise,us,en,enterprise-products, , 
002211_,product,franchise,us,en,enterprise-products, , 
002212_,document, , ,en,document_, , 
002213_,product,franchise,us,en,cloud-client-computing, , 
002218_,category,config_category,us,en,deals, , 
002231_,product,franchise,us,en,enterprise-products, , 
002238_,product,franchise,us,en,other-product, , 
002247_,document, , ,en,document_, , 
002250_,product,franchise,us,en,enterprise-products, , 
002256_,product,franchise,us,en,laptops, , 
002262_,product,franchise,us,en,laptops, , 
002267_,product,franchise,us,en,laptops, , 
002269_,category,franchise,us,en,enterprise-products, , 
002271_,category,parent_product_category,au,en,all-products, , 
002272_,document, , ,en,document_, , 
002275_,category,parent_product_category,us,en,all-products, , 
002281_,product,franchise,us,en,enterprise-products, , 
002282_,product,franchise,us,en,desktops, , 
002283_,product,franchise,us,en,laptops, , 
002285_,category,franchise,in,en,desktops, , 
002288_,category,franchise,in,en,enterprise-products, , 
002291_,category,product_category,uk,en,enterprise-products, , 
002296_,category,product_category,us,en,enterprise-products, , 
002307_,product,franchise,in,en,laptops, , 
002315_,product,franchise,us,en,desktops, , 
002316_,category,franchise,us,en,server-storage-solutions, , 
002319_,product,franchise,in,en,enterprise-products, , 
002322_,category,franchise,us,en,enterprise-products, , 
002323_,product,franchise,uk,en,enterprise-products, , 
002325_,document, , ,en,document_, , 
002333_,category,franchise,uk,en,enterprise-products, , 
002334_,product,franchise,us,en,laptops, , 
002338_,document, , ,en,document_, , 
002340_,product,franchise,us,en,enterprise-products, , 
002342_,category,product_category,us,en,enterprise-products, , 
002344_,category,franchise,us,en,enterprise-products, , 
